,Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text,n_lat,n_lon,UniqueID,o_lat,o_lon,distance
425,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.1,30.2,36.0,,,"4,768","(35.1554411054, -89.9167543506)",UNHBEH,LPA,4748000,47157008700.0,Physical Inactivity,36.187120160300005,-86.7719899728,4752006-47037012600,36.187120160300005,-86.7719899728,0.0
426,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.1,25.3,28.8,,,"4,032","(35.1793386592, -89.8098894703)",UNHBEH,LPA,4748000,47157021121.0,Physical Inactivity,36.172828633099996,-86.69035818209998,4752006-47037015200,36.172828633099996,-86.69035818209998,0.0
427,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.9,32.4,37.1,,,"3,368","(36.1195178608, -86.7427999612)",UNHBEH,LPA,4752006,47037017300.0,Physical Inactivity,35.1777783462,-89.8526515433,4748000-47157021111,35.1777783462,-89.8526515433,0.0
428,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.3,23.8,28.8,,,"3,724","(36.204125401, -86.7098381564)",UNHBEH,LPA,4752006,47037011500.0,Physical Inactivity,35.2142908345,-89.9099025834,4748000-47157020541,35.2142908345,-89.9099025834,0.0
429,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.7,39.2,46.0,,,"5,520","(35.0461751924, -90.0807851271)",UNHBEH,LPA,4748000,47157022310.0,Physical Inactivity,35.8660767953,-86.37212084309999,4751560-47149041402,35.8660767953,-86.37212084309999,0.0
430,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.8,36.3,43.1,,,"6,014","(35.0282426445, -90.0009880951)",UNHBEH,LPA,4748000,47157022112.0,Physical Inactivity,35.0867857888,-89.94134730479999,4748000-47157008200,35.0867857888,-89.94134730479999,0.0
431,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,44.7,41.7,47.6,,,"3,547","(35.2457593667, -89.9346120777)",UNHBEH,LPA,4748000,47157020523.0,Physical Inactivity,35.117468163699996,-90.0110800767,4748000-47157006200,35.117468163699996,-90.0110800767,0.0
432,2017,TN,Tennessee,Nashville,City,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,28.6,28.4,28.8,,,"601,222","(36.1712229904, -86.7845944773)",UNHBEH,LPA,4752006,,Physical Inactivity,35.1298657676,-90.06476333709999,4748000-47157004300,35.1298657676,-90.06476333709999,0.0
433,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.2,15.0,19.6,,,"3,746","(36.1446955813, -86.8426724912)",UNHBEH,LPA,4752006,47037013400.0,Physical Inactivity,35.204114127800004,-90.0395284402,4748000-47157009902,35.204114127800004,-90.0395284402,0.0
434,2017,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.4,22.5,28.1,,,"2,726","(35.8978738269, -86.4703554479)",UNHBEH,LPA,4751560,47149042300.0,Physical Inactivity,35.1731522309,-89.9566873032,4748000-47157011100,35.1731522309,-89.9566873032,0.0
435,2017,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.7,20.4,25.1,,,"5,443","(35.8014629075, -86.4364733828)",UNHBEH,LPA,4751560,47149040905.0,Physical Inactivity,36.2229163853,-86.7598911314,4752006-47037011001,36.2229163853,-86.7598911314,0.0
436,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,49.4,47.0,51.7,,,"1,074","(35.1214284589, -90.0510709047)",UNHBEH,LPA,4748000,47157005000.0,Physical Inactivity,35.0368217543,-89.9594299087,4748000-47157011010,35.0368217543,-89.9594299087,0.0
437,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.2,32.7,37.4,,,"5,882","(36.1231320505, -86.7142265091)",UNHBEH,LPA,4752006,47037015802.0,Physical Inactivity,35.0461751924,-90.08078512709999,4748000-47157022310,35.0461751924,-90.08078512709999,0.0
438,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.3,38.3,44.3,,,"7,166","(35.0077659385, -90.0513630933)",UNHBEH,LPA,4748000,47157022700.0,Physical Inactivity,36.0679630565,-86.8949107152,4752006-47037018404,36.0679630565,-86.8949107152,0.0
439,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.3,39.5,46.7,,,"5,954","(35.136540808, -90.0455635784)",UNHBEH,LPA,4748000,47157011400.0,Physical Inactivity,35.830797742399994,-86.40736619719999,4751560-47149041800,35.830797742399994,-86.40736619719999,0.0
440,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.2,35.8,40.5,,,"5,953","(36.2229163853, -86.7598911314)",UNHBEH,LPA,4752006,47037011001.0,Physical Inactivity,36.0810876055,-86.6188609306,4752006-47037015618,36.0810876055,-86.6188609306,0.0
441,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.4,39.5,45.2,,,"1,345","(35.1355345124, -90.0278933981)",UNHBEH,LPA,4748000,47157003700.0,Physical Inactivity,36.0383226992,-86.6692426787,4752006-47037019118,36.0383226992,-86.6692426787,0.0
442,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.1,32.8,37.5,,,"4,831","(35.071774825, -89.8954538734)",UNHBEH,LPA,4748000,47157010710.0,Physical Inactivity,35.9271246078,-86.4040815635,4751560-47149041000,35.9271246078,-86.4040815635,0.0
443,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.7,38.4,44.7,,,"3,762","(35.1441769469, -89.9577818943)",UNHBEH,LPA,4748000,47157002800.0,Physical Inactivity,36.1267253014,-86.634377235,4752006-47037015625,36.1267253014,-86.634377235,0.0
444,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.8,26.4,29.3,,,"4,041","(36.2882514084, -86.7728204615)",UNHBEH,LPA,4752006,47037010201.0,Physical Inactivity,35.771876105100006,-86.39461923629999,4751560-47149040702,35.771876105100006,-86.39461923629999,0.0
445,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,18.5,23.6,,,"4,778","(35.114875677, -89.8550127307)",UNHBEH,LPA,4748000,47157021311.0,Physical Inactivity,36.1360963098,-86.74110392450001,4752006-47037015900,36.1360963098,-86.74110392450001,0.0
446,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.5,44.0,48.9,,,"5,903","(35.0798934018, -90.0072324335)",UNHBEH,LPA,4748000,47157007821.0,Physical Inactivity,35.1682575302,-90.04290489780001,4748000-47157000200,35.1682575302,-90.04290489780001,0.0
447,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.9,35.1,40.5,,,"4,546","(36.190570195, -86.855339398)",UNHBEH,LPA,4752006,47037012802.0,Physical Inactivity,36.051324955300004,-86.724258158,4752006-47037019105,36.051324955300004,-86.724258158,0.0
448,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.2,24.2,28.2,,,"6,334","(35.1667753933, -89.7865710045)",UNHBEH,LPA,4748000,47157021135.0,Physical Inactivity,35.1420067396,-89.7810716122,4748000-47157021137,35.1420067396,-89.7810716122,0.0
449,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.8,37.6,43.8,,,"1,623","(36.175652119, -86.814804507)",UNHBEH,LPA,4752006,47037013800.0,Physical Inactivity,35.1648970343,-89.9752407859,4748000-47157000900,35.1648970343,-89.9752407859,0.0
450,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.7,43.0,50.3,,,"2,884","(35.1648970343, -89.9752407859)",UNHBEH,LPA,4748000,47157000900.0,Physical Inactivity,36.2488660642,-86.8538782901,4752006-47037010105,36.2488660642,-86.8538782901,0.0
451,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.6,18.9,22.3,,,"7,200","(35.1404563125, -89.8815533169)",UNHBEH,LPA,4748000,47157009200.0,Physical Inactivity,35.06122972,-90.0294839675,4748000-47157022500,35.06122972,-90.0294839675,0.0
452,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.8,15.7,20.3,,,"2,416","(36.0931627912, -86.8736555705)",UNHBEH,LPA,4752006,47037018500.0,Physical Inactivity,35.0167942091,-89.83995598780001,4748000-47157021754,35.0167942091,-89.83995598780001,0.0
453,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.0,36.8,42.9,,,"1,745","(35.1529878945, -89.9740999194)",UNHBEH,LPA,4748000,47157001500.0,Physical Inactivity,35.2457593667,-89.93461207770001,4748000-47157020523,35.2457593667,-89.93461207770001,0.0
454,2017,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,5,"(35.7791252381, -86.3388653931)",UNHBEH,LPA,4751560,47149041202.0,Physical Inactivity,36.197632419,-86.61449738040001,4752006-47037015404,36.197632419,-86.61449738040001,0.0
455,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,44.4,41.5,47.1,,,"1,192","(35.1599351261, -90.0445192822)",UNHBEH,LPA,4748000,47157002100.0,Physical Inactivity,35.1511491143,-90.0266476494,4748000-47157002400,35.1511491143,-90.0266476494,0.0
456,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.3,23.6,29.0,,,"4,379","(36.0506682578, -86.6371112264)",UNHBEH,LPA,4752006,47037015629.0,Physical Inactivity,36.2681195238,-86.6959751266,4752006-47037010402,36.2681195238,-86.6959751266,0.0
457,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.4,39.1,47.2,,,956,"(35.1285876076, -90.0394477489)",UNHBEH,LPA,4748000,47157004500.0,Physical Inactivity,35.1198595159,-89.9845836583,4748000-47157006600,35.1198595159,-89.9845836583,0.0
458,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.3,40.2,46.0,,,"2,633","(35.1042254381, -90.0410602235)",UNHBEH,LPA,4748000,47157005700.0,Physical Inactivity,35.1180940789,-89.8810597107,4748000-47157009600,35.1180940789,-89.8810597107,0.0
459,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,47.3,43.2,50.9,,,"3,523","(36.1711444309, -86.768865228)",UNHBEH,LPA,4752006,47037019300.0,Physical Inactivity,35.0283164719,-90.02621041959999,4748000-47157022111,35.0283164719,-90.02621041959999,0.0
460,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.4,33.8,40.9,,,"5,031","(35.009319048, -89.9618636285)",UNHBEH,LPA,4748000,47157021900.0,Physical Inactivity,35.0921244788,-90.0753305935,4748000-47157005300,35.0921244788,-90.0753305935,0.0
461,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.9,40.5,46.7,,,"1,839","(35.1511491143, -90.0266476494)",UNHBEH,LPA,4748000,47157002400.0,Physical Inactivity,36.113306562199995,-86.72741775629999,4752006-47037017401,36.113306562199995,-86.72741775629999,0.0
462,2017,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.9,22.3,27.9,,,"4,453","(35.8786241431, -86.3691362658)",UNHBEH,LPA,4751560,47149041401.0,Physical Inactivity,36.1082517917,-86.82680575040001,4752006-47037017901,36.1082517917,-86.82680575040001,0.0
463,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.1,17.7,22.6,,,"4,760","(36.0521853395, -86.9407121165)",UNHBEH,LPA,4752006,47037018405.0,Physical Inactivity,36.124158094,-86.7550707151,4752006-47037017200,36.124158094,-86.7550707151,0.0
464,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.2,16.3,20.5,,,"3,149","(36.042374025, -86.7688478485)",UNHBEH,LPA,4752006,47037018803.0,Physical Inactivity,36.073922218,-86.6732926633,4752006-47037015615,36.073922218,-86.6732926633,0.0
465,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.5,40.4,44.7,,,"3,034","(36.2432209865, -86.7170424941)",UNHBEH,LPA,4752006,47037010702.0,Physical Inactivity,35.8272945106,-86.4521681815,4751560-47149040903,35.8272945106,-86.4521681815,0.0
466,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.1,16.7,21.5,,,"4,478","(36.1457801977, -86.8050873817)",UNHBEH,LPA,4752006,47037016500.0,Physical Inactivity,36.1538311711,-86.7221674827,4752006-47037019600,36.1538311711,-86.7221674827,0.0
467,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.0,34.6,39.3,,,"5,317","(36.2021376395, -86.7609246036)",UNHBEH,LPA,4752006,47037011300.0,Physical Inactivity,35.095497419299996,-89.8848429446,4748000-47157009500,35.095497419299996,-89.8848429446,0.0
468,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.5,26.5,32.3,,,"5,029","(36.2729362225, -86.6610202749)",UNHBEH,LPA,4752006,47037010501.0,Physical Inactivity,36.0517956287,-86.7048611505,4752006-47037019110,36.0517956287,-86.7048611505,0.0
469,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.8,19.7,24.0,,,"2,472","(35.1418650061, -89.7600268044)",UNHBEH,LPA,4748000,47157021138.0,Physical Inactivity,35.1667753933,-89.7865710045,4748000-47157021135,35.1667753933,-89.7865710045,0.0
470,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.0,32.8,40.4,,,"4,156","(35.0549233988, -89.8505914096)",UNHBEH,LPA,4748000,47157021726.0,Physical Inactivity,35.0427235455,-89.8760678502,4748000-47157021731,35.0427235455,-89.8760678502,0.0
471,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.3,26.7,31.8,,,"3,287","(36.1582500552, -86.8715276437)",UNHBEH,LPA,4752006,47037013202.0,Physical Inactivity,35.187435115700005,-89.9304592377,4748000-47157008900,35.187435115700005,-89.9304592377,0.0
472,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.4,17.1,22.0,,,"3,710","(36.0449466794, -86.7359377605)",UNHBEH,LPA,4752006,47037019106.0,Physical Inactivity,35.1022798842,-90.1320363588,4748000-47157980200,35.1022798842,-90.1320363588,0.0
473,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,47.8,44.6,50.5,,,"2,914","(35.1151683214, -90.023746709)",UNHBEH,LPA,4748000,47157011500.0,Physical Inactivity,35.8521033958,-86.3833382077,4751560-47149041600,35.8521033958,-86.3833382077,0.0
474,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.5,23.3,27.7,,,"7,301","(35.1877487555, -89.7655274748)",UNHBEH,LPA,4748000,47157021141.0,Physical Inactivity,36.1514089398,-86.88362634719999,4752006-47037013201,36.1514089398,-86.88362634719999,0.0
475,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.5,25.4,38.9,,,"2,120","(36.1714412594, -86.8285203739)",UNHBEH,LPA,4752006,47037013602.0,Physical Inactivity,36.1985224304,-86.7337794886,4752006-47037011400,36.1985224304,-86.7337794886,0.0
476,2017,TN,Tennessee,Murfreesboro,City,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.7,27.1,28.3,,,"108,755","(35.850778195, -86.408628238)",UNHBEH,LPA,4751560,,Physical Inactivity,35.0185510143,-89.8294368675,4748000-47157021751,35.0185510143,-89.8294368675,0.0
477,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.0,22.5,27.6,,,"3,913","(36.1839455221, -86.5833021676)",UNHBEH,LPA,4752006,47037015622.0,Physical Inactivity,35.1242946184,-89.96559839860001,4748000-47157007100,35.1242946184,-89.96559839860001,0.0
478,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.2,24.7,29.7,,,"3,764","(36.1538311711, -86.7221674827)",UNHBEH,LPA,4752006,47037019600.0,Physical Inactivity,35.144273538,-90.0385689276,4748000-47157003900,35.144273538,-90.0385689276,0.0
479,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.5,40.3,44.8,,,"5,528","(35.1013344538, -89.9594977525)",UNHBEH,LPA,4748000,47157007900.0,Physical Inactivity,36.1719689182,-86.6206020339,4752006-47037015609,36.1719689182,-86.6206020339,0.0
480,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.5,28.8,34.3,,,"5,528","(35.1952083691, -89.8854018251)",UNHBEH,LPA,4748000,47157020621.0,Physical Inactivity,36.0707379004,-86.82283485290002,4752006-47037018602,36.0707379004,-86.82283485290002,0.0
481,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.9,24.7,29.2,,,895,"(35.184969891, -89.8624968007)",UNHBEH,LPA,4748000,47157020622.0,Physical Inactivity,35.0838874997,-89.979099925,4748000-47157008110,35.0838874997,-89.979099925,0.0
482,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,49.0,45.2,52.3,,,"1,720","(35.1653247299, -90.01466327)",UNHBEH,LPA,4748000,47157011200.0,Physical Inactivity,36.151096554,-86.75970786209999,4752006-47037014800,36.151096554,-86.75970786209999,0.0
483,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.0,38.9,45.2,,,"3,011","(35.0955278003, -89.9797815127)",UNHBEH,LPA,4748000,47157006900.0,Physical Inactivity,36.183945522100004,-86.5833021676,4752006-47037015622,36.183945522100004,-86.5833021676,0.0
484,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.1,25.5,30.5,,,"2,377","(36.3479505187, -86.8675409005)",UNHBEH,LPA,4752006,47037010103.0,Physical Inactivity,35.7822307127,-86.430894347,4751560-47149040701,35.7822307127,-86.430894347,0.0
485,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.7,26.5,31.0,,,"3,848","(35.1586332037, -90.0042687852)",UNHBEH,LPA,4748000,47157001700.0,Physical Inactivity,35.092093947399995,-90.00485794379999,4748000-47157007810,35.092093947399995,-90.00485794379999,0.0
486,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.5,16.2,18.9,,,"4,742","(36.1215972147, -86.8291852595)",UNHBEH,LPA,4752006,47037018000.0,Physical Inactivity,36.1276431581,-86.86786238370001,4752006-47037018102,36.1276431581,-86.86786238370001,0.0
487,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.9,30.5,37.0,,,293,"(35.1360470308, -89.8330412203)",UNHBEH,LPA,4748000,47157980400.0,Physical Inactivity,35.120541441,-90.03976787879999,4748000-47157011600,35.120541441,-90.03976787879999,0.0
488,2017,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.3,27.6,33.2,,,"4,691","(35.8650813391, -86.4018914156)",UNHBEH,LPA,4751560,47149041700.0,Physical Inactivity,36.175652119,-86.814804507,4752006-47037013800,36.175652119,-86.814804507,0.0
489,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.3,32.6,40.2,,,"1,585","(35.1125835227, -89.9984242923)",UNHBEH,LPA,4748000,47157006400.0,Physical Inactivity,36.1712229904,-86.78459447729999,4752006,36.1712229904,-86.78459447729999,0.0
490,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.3,32.6,40.2,,,"1,585","(35.1125835227, -89.9984242923)",UNHBEH,LPA,4748000,47157006400.0,Physical Inactivity,36.1712229904,-86.78459447729999,4752006,36.1712229904,-86.78459447729999,0.0
491,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.8,33.6,40.0,,,"5,920","(35.0007625499, -90.0116428254)",UNHBEH,LPA,4748000,47157022130.0,Physical Inactivity,36.2652149217,-86.7586096067,4752006-47037010901,36.2652149217,-86.7586096067,0.0
492,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.9,15.5,20.6,,,636,"(36.0971117892, -86.7878147099)",UNHBEH,LPA,4752006,47037017701.0,Physical Inactivity,35.9004763025,-86.36510812729999,4751560-47149041101,35.9004763025,-86.36510812729999,0.0
493,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.2,17.0,21.9,,,"4,116","(35.1201915269, -89.9119209543)",UNHBEH,LPA,4748000,47157008500.0,Physical Inactivity,36.1329172709,-86.8300431737,4752006-47037016700,36.1329172709,-86.8300431737,0.0
494,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.6,36.8,44.2,,,"1,184","(35.144273538, -90.0385689276)",UNHBEH,LPA,4748000,47157003900.0,Physical Inactivity,35.2467104209,-89.9536762671,4748000-47157020521,35.2467104209,-89.9536762671,0.0
495,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.6,40.2,46.6,,,"5,399","(35.2005241897, -90.0158277606)",UNHBEH,LPA,4748000,47157010120.0,Physical Inactivity,36.040132507399996,-87.0176548329,4752006-47037018302,36.040132507399996,-87.0176548329,0.0
